"search-number","evaluation","memory*","nchpercent*","trustindexmean*","initialexperience*","carepatchmean*","carefarmermean*","careothersmean*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"10","100","9","0.9","0.79","7.5","0.87","0.11","0.52","0.33651218809606354","10","0.4206617747568194","0.38300372127681764"
"10","110","28","0","0.09","5.8","0.73","0.17","0.21","0.13153311432198247","10","0.4206617747568194","0.38300372127681764"
"10","120","16","0.42","0.59","8.9","0.34","0.09","0.85","0.41366114087874895","10","0.4206617747568194","0.38300372127681764"
"10","130","9","0.09","0.15","7","0.38","0","0.25","0.15599710600111433","10","0.4206617747568194","0.38300372127681764"
"10","140","22","0.72","0.67","6.1","0.52","0.01","0.96","0.4100404967243758","10","0.4206617747568194","0.38300372127681764"
"10","150","13","0.9500000000000001","0.23","5","0.32","0.35000000000000003","0.41000000000000003","0.21445014504621196","10","0.4206617747568194","0.38300372127681764"
"10","160","9","0.08","0.26","5.1","0.13","0.41000000000000003","0.45","0.22957423033235252","10","0.4206617747568194","0.38300372127681764"
"10","170","20","0.23","0.22","8.6","0.48","0.96","0.31","0.2057147459807807","10","0.4206617747568194","0.38300372127681764"
"10","180","10","0.5","0.38","8","0.67","0.21","0.27","0.37171011973379675","10","0.4206617747568194","0.38300372127681764"
"10","190","22","0.67","0.8","7.6","0.21","0.71","0.14","0.29880811835648297","10","0.4206617747568194","0.38300372127681764"
"10","200","17","0.27","0.16","5.8","0.92","0.08","0.8300000000000001","0.1774458679802965","10","0.4206617747568194","0.38300372127681764"
"10","210","22","0.2","0.22","7.7","0.79","0.67","0.62","0.21314597249462874","10","0.4206617747568194","0.38300372127681764"
"10","220","18","0.97","0.5700000000000001","7.1","0.9","0.03","0.53","0.41726256332858497","10","0.4206617747568194","0.38300372127681764"
"10","230","24","0.64","0.32","7.4","0.47000000000000003","0.8200000000000001","0.25","0.28844692867356575","10","0.4206617747568194","0.38300372127681764"
"10","240","15","0.49","0.87","5.4","0.85","0.6","0.08","0.2996028431583713","10","0.4206617747568194","0.38300372127681764"
"10","250","11","0.11","0.06","7.4","0.65","0.71","1","0.11112682545639088","10","0.4206617747568194","0.38300372127681764"
"10","260","19","0.41000000000000003","0.85","8.9","0.37","0.42","0.7000000000000001","0.2785992001127613","10","0.4206617747568194","0.38300372127681764"
"10","270","25","0.88","0.9400000000000001","6.1","0.59","0.91","0","0.1963596691130261","10","0.4206617747568194","0.38300372127681764"
"10","280","5","0.43","0.71","8.3","0.01","0.67","0.98","0.3877164550872133","10","0.4206617747568194","0.38300372127681764"
"10","290","9","0.19","0.98","9.7","0.66","0.08","0.64","0.17668430152434883","10","0.4206617747568194","0.38300372127681764"
"10","300","18","0.4","0.73","5.4","0.05","0.03","0.05","0.3873938004644447","10","0.4206617747568194","0.38300372127681764"
"10","310","26","0.9400000000000001","0.92","8.7","0.7000000000000001","0.13","0.81","0.23065315757297059","10","0.4206617747568194","0.38300372127681764"
"10","320","13","1","0.13","9.100000000000001","0.21","0.64","0.04","0.15672641334200516","10","0.4206617747568194","0.38300372127681764"
"10","330","20","0.9500000000000001","0.8","5","0.2","0.49","0.45","0.29371318220101783","10","0.4206617747568194","0.38300372127681764"
"10","340","22","0.33","0.52","7.9","0.59","0.8300000000000001","0.18","0.40734423682739623","10","0.4206617747568194","0.38300372127681764"
"10","350","25","0.35000000000000003","0.55","9.600000000000001","0.15","0","0.5700000000000001","0.42542094374577194","10","0.42542094374577194","0.39428953676645356"
"10","360","24","0.72","0.97","7.5","0.77","0.8","0.84","0.19216418516208442","10","0.42542094374577194","0.39428953676645356"
"10","370","14","0.6","0.1","5.3","0.22","0.2","0.09","0.13211677258366764","10","0.42542094374577194","0.39428953676645356"
"10","380","22","0.23","0.42","5.1","0.56","0.32","0.66","0.3165207120902279","10","0.42542094374577194","0.39428953676645356"
"10","390","25","0.68","0.8200000000000001","6","0.56","0.99","0.07","0.3114388263937038","10","0.42542094374577194","0.39428953676645356"
"10","400","14","0.66","0.78","7.4","0.15","0.97","0","0.33815987586236124","10","0.42542094374577194","0.39428953676645356"
"10","410","27","0.06","0.07","5.6","0.6900000000000001","0.3","0.53","0.1199253029056514","10","0.42542094374577194","0.39428953676645356"
"10","420","25","0.19","0.19","8.1","0.15","0.3","0.09","0.19358882045847856","10","0.42542094374577194","0.39428953676645356"
"10","430","17","0.56","0.32","9.3","0.89","0.26","0.63","0.29955108385337115","10","0.42542094374577194","0.39428953676645356"
"10","440","9","0.11","0.77","9.9","0.37","0.46","0","0.3520029078401468","10","0.42542094374577194","0.39428953676645356"
"10","450","29","0.86","0.4","7.7","0.9","0.99","0.42","0.3682980477563257","10","0.42542094374577194","0.39428953676645356"
"10","460","30","0.15","0.34","6.2","0.29","0.48","0.13","0.316107741598172","10","0.42542094374577194","0.39428953676645356"
"10","470","16","0.58","0.28","7.1","0.04","0.65","0.64","0.2757843364916084","10","0.42542094374577194","0.39428953676645356"
"10","480","24","0.3","0.71","8.5","0.39","0.68","0","0.3712521975700694","10","0.42542094374577194","0.39428953676645356"
"10","490","27","0.08","0.58","6.8","0.22","0.38","0.53","0.41614119695024077","10","0.42542094374577194","0.39428953676645356"
"10","500","13","0.59","0.13","6","0.89","0.86","0.12","0.15246943304637278","10","0.42542094374577194","0.39428953676645356"
"10","510","29","0.11","0.53","6.8","0.22","0.38","0.53","0.4031218450142557","10","0.42542094374577194","0.39428953676645356"
"10","520","27","0.97","0.4","7.7","0.9","0.99","0.42","0.3703776963444886","10","0.42542094374577194","0.39428953676645356"
"10","530","10","0.9400000000000001","0.88","7.7","0.9","0.99","0.42","0.2609397785434743","10","0.42542094374577194","0.39428953676645356"
"10","540","29","0.51","0.38","8","0.67","0.21","0.27","0.33785428748843077","10","0.42542094374577194","0.39428953676645356"
"10","550","22","0.64","0.5700000000000001","6.3","0.22","0.38","0.53","0.3987408599735567","10","0.42542094374577194","0.39428953676645356"
"10","560","27","0.08","0.58","7.1","0.02","0.02","0.58","0.40673514542927214","10","0.42542094374577194","0.39428953676645356"
"10","570","10","0.5","0.39","8","0.67","0.26","0.27","0.34421807295310614","10","0.42542094374577194","0.39428953676645356"
"10","580","16","0.6900000000000001","0.79","7.5","0.87","0.11","0.52","0.34145872777005926","10","0.42542094374577194","0.39428953676645356"
"10","590","9","0.37","0.28","7.1","0.04","0.65","0.64","0.255969980180721","10","0.42542094374577194","0.39428953676645356"
"10","600","24","0.96","0.37","5","0.2","0.49","0.45","0.3278847517075504","10","0.42542094374577194","0.39428953676645356"
"10","610","20","0.29","0.07","8.5","0.39","0.68","0","0.1241832430303806","10","0.42542094374577194","0.39428953676645356"
"10","620","14","0.08","0.58","6.8","0.22","0.38","0.53","0.38360437181288576","10","0.42542094374577194","0.39428953676645356"
"10","630","10","0.5","0.38","8","0.67","0.48","0.13","0.33453830291448766","10","0.42542094374577194","0.39428953676645356"
"10","640","30","0.15","0.34","5.3","0.29","0.26","0.27","0.2886724479077575","10","0.42542094374577194","0.39428953676645356"
"10","650","27","0.08","0.02","6.8","0.22","0.38","0.53","0.09966999767127986","10","0.42542094374577194","0.39428953676645356"
"10","660","18","0.97","0.5700000000000001","6.8","0.22","0.38","0.53","0.4063715860601892","10","0.42542094374577194","0.39428953676645356"
"10","670","27","0.08","0.58","7.1","0.79","0.03","0.54","0.3860967306896823","10","0.42542094374577194","0.39428953676645356"
"10","680","18","0.97","0.5700000000000001","7.1","0.9","0.03","0.66","0.4145306239687979","10","0.42542094374577194","0.39428953676645356"
"10","690","22","0.23","0.42","5.1","0.56","0.32","0.53","0.3566071667555663","10","0.42542094374577194","0.39428953676645356"
"10","700","22","0.55","0.67","6.1","0.52","0.01","0.07","0.4073903559687871","10","0.42542094374577194","0.39428953676645356"
"10","710","15","0.4","0.78","5.4","0.05","0.03","0.98","0.33526405161453765","10","0.42542094374577194","0.39428953676645356"
"10","720","24","0.9500000000000001","0.79","5","0.2","0.49","0.45","0.32458608229687685","10","0.42542094374577194","0.39428953676645356"
"10","730","20","0.3","0.71","8.6","0.39","0.68","0","0.35987620932378894","10","0.42542094374577194","0.39428953676645356"
"10","740","24","0.33","0.71","8.5","0.39","0.67","0.63","0.37332316281883465","10","0.42542094374577194","0.39428953676645356"
"10","750","27","0.08","0.58","6.8","0.22","0.97","0.1","0.4024241526824409","10","0.42542094374577194","0.39428953676645356"
"10","760","6","0.75","0.35000000000000003","8.1","0.86","0.43","0.5","0.3056138946035064","10","0.42542094374577194","0.39428953676645356"
"10","770","5","0.96","0.32","7.6","0.56","0.77","0","0.2973744836516628","10","0.42542094374577194","0.39428953676645356"
"10","780","17","0.33","0.71","8.5","0.88","1","0.54","0.38385627122522686","10","0.42542094374577194","0.39428953676645356"
"10","790","9","0.37","0.79","7.6","0.87","0.11","0.52","0.3321772644297112","10","0.42542094374577194","0.39428953676645356"
"10","800","27","0.08","0.58","6.8","0.22","0.5700000000000001","0.53","0.38977951571580816","10","0.42542094374577194","0.39428953676645356"
"10","810","25","1","0.67","5.1","0.34","0.67","0.43","0.391677027873827","10","0.42542094374577194","0.39428953676645356"
"10","820","19","0.77","0.49","10","0.22","0.4","0.33","0.36894299562908983","10","0.42542094374577194","0.39428953676645356"
"10","830","26","0.04","0.8","7.6","0.56","0.3","0.54","0.3181645404232019","10","0.42542094374577194","0.39428953676645356"
"10","840","22","0.33","0.52","7.9","0.59","0.8300000000000001","0.3","0.39986646625260114","10","0.42542094374577194","0.39428953676645356"
"10","850","26","0.9400000000000001","0.8300000000000001","8.7","0.7000000000000001","0.13","0.81","0.2874400206038682","10","0.42542094374577194","0.39428953676645356"
"10","860","10","0.5","0.38","8","0.11","0.21","0.31","0.2847973897773333","10","0.42542094374577194","0.39428953676645356"
"10","870","16","0.42","0.59","8.9","0.97","0.09","0.84","0.4123277812329128","10","0.42542094374577194","0.39428953676645356"
"10","880","13","0.77","0.38","5.6","0.67","0.85","0.17","0.34260933615374434","10","0.42542094374577194","0.39428953676645356"
"10","890","9","0.11","0.77","9.9","0.37","0.49","0","0.3394546469709837","10","0.42542094374577194","0.39428953676645356"
"10","900","24","1","0.67","5.1","0.37","0.67","0.84","0.3929470792091835","10","0.42542094374577194","0.39428953676645356"
"10","910","10","0.5","0.38","8","0.67","0.42","0.27","0.3292429703904485","10","0.42542094374577194","0.39428953676645356"
"10","920","5","0.5","0.38","8","0.64","0.21","0.58","0.3241924709301288","10","0.42542094374577194","0.39428953676645356"
"10","930","27","0.55","0.58","7.1","0.02","0.02","0.27","0.4343964459591952","10","0.4343964459591952","0.3999443365721644"
"10","940","16","0.42","0.59","9.600000000000001","0.15","0.07","0.5700000000000001","0.39146941248929357","10","0.4343964459591952","0.3999443365721644"
"10","950","25","0.35000000000000003","0.55","8.9","0.97","0.09","0.84","0.42381401363006255","10","0.4343964459591952","0.3999443365721644"
"10","960","27","1","0.76","5.1","0.37","0.66","0.84","0.34017512286011087","10","0.4343964459591952","0.3999443365721644"
"10","970","24","0.55","0.05","6.8","0.22","0.38","0.53","0.11696390832341122","10","0.4343964459591952","0.3999443365721644"
"10","980","22","0.64","0.5700000000000001","6.3","0.52","0.01","0.07","0.42885981541089074","10","0.4343964459591952","0.3999443365721644"
"10","990","19","0.55","0.67","6.1","0.22","0.38","0.53","0.3912430759543008","10","0.4343964459591952","0.3999443365721644"
"10","1000","17","0.32","0.07","5","0.37","0.49","0","0.12114825595342768","10","0.4343964459591952","0.3999443365721644"
"10","1010","9","0.11","0.77","8.3","0.88","1","0.54","0.31912720332363487","10","0.4343964459591952","0.3999443365721644"
"10","1020","27","0.08","0.58","6.8","0.22","0.22","0.53","0.39557986819715035","10","0.4343964459591952","0.3999443365721644"
"10","1030","27","0.08","0.58","6.8","0.2","0.38","0.53","0.3773190089635627","10","0.4343964459591952","0.3999443365721644"
"10","1040","22","0.33","0.52","7.9","0.59","0.12","0.52","0.4050358703553056","10","0.4343964459591952","0.3999443365721644"
"10","1050","16","0.6900000000000001","0.79","7.5","0.87","0.84","0.8200000000000001","0.3584907148022521","10","0.4343964459591952","0.3999443365721644"
"10","1060","27","0.64","0.5700000000000001","6.3","0.22","0.38","0.53","0.43817267978401747","10","0.43817267978401747","0.3924831110374367"
"10","1070","18","0.64","0.32","7.4","0.47000000000000003","0.8200000000000001","0.25","0.3115186140452853","10","0.43817267978401747","0.3924831110374367"
"10","1080","9","0.43","0.59","9","0.97","0.46","0","0.4556985343951033","10","0.4556985343951033","0.48516018098323566"
"10","1090","8","0.11","0.77","9.9","0.37","0.09","0.84","0.34333718631468785","10","0.4556985343951033","0.48516018098323566"
"10","1100","24","0.33","0.71","8.5","0.39","0.19","1","0.392363146212736","10","0.4556985343951033","0.48516018098323566"
"10","1110","10","0.51","0.38","7.5","0.67","0.6900000000000001","0.63","0.34168818314351485","10","0.4556985343951033","0.48516018098323566"
"10","1120","22","0.64","0.5700000000000001","6","0.84","0.85","0.17","0.436288133351537","10","0.4556985343951033","0.48516018098323566"
"10","1130","13","0.77","0.38","5.6","0.03","0.38","0.53","0.32586505660386905","10","0.4556985343951033","0.48516018098323566"
"10","1140","9","0.34","0.55","6.7","0.22","0.38","0.53","0.40362617082732344","10","0.4556985343951033","0.48516018098323566"
"10","1150","18","0.97","0.7000000000000001","10","0.15","0.97","0.5700000000000001","0.4061026730476038","10","0.4556985343951033","0.48516018098323566"
"10","1160","18","0.97","0.5700000000000001","7.6","0","0.8300000000000001","0.3","0.4016162203283994","10","0.4556985343951033","0.48516018098323566"
"10","1170","22","0.33","0.52","7.9","0.59","0.03","0.66","0.4220323000587232","10","0.4556985343951033","0.48516018098323566"
"10","1180","11","0.5","0.64","6.1","0.52","0.01","0.07","0.40337134926546125","10","0.4556985343951033","0.48516018098323566"
"10","1190","22","0.72","0.39","8.2","0.67","0.42","0.27","0.37043194956316405","10","0.4556985343951033","0.48516018098323566"
"10","1200","20","0.3","0.56","6.8","0.56","0.58","0.58","0.4064070604768924","10","0.4556985343951033","0.48516018098323566"
"10","1210","27","0.08","0.79","8.6","0.39","0.68","0","0.32681040851225285","10","0.4556985343951033","0.48516018098323566"
"10","1220","14","0.08","0.58","9.5","0.38","0.68","0","0.4199072672885281","10","0.4556985343951033","0.48516018098323566"
"10","1230","20","0.3","0.71","7.7","0.22","0.38","0.53","0.3954444789566647","10","0.4556985343951033","0.48516018098323566"
"10","1240","16","0.33","0.71","8.5","0.88","1","0.54","0.39139093208353937","10","0.4556985343951033","0.48516018098323566"
"10","1250","25","0.35000000000000003","0.48","9.600000000000001","0.15","0","0.5700000000000001","0.37141293637093403","10","0.4556985343951033","0.48516018098323566"
"10","1260","27","0.08","0.58","7.1","0.02","0.13","0.58","0.38392652980761055","10","0.4556985343951033","0.48516018098323566"
"10","1270","22","0.33","0.26","7.800000000000001","0.59","0.8300000000000001","0.3","0.2397591599857737","10","0.4556985343951033","0.48516018098323566"
"10","1280","27","0.08","0.58","6.3","0.22","0.97","0.1","0.3655150293292436","10","0.4556985343951033","0.48516018098323566"
"10","1290","24","0.33","0.56","8.5","0.39","0.67","0.63","0.4121871001110226","10","0.4556985343951033","0.48516018098323566"
"10","1300","27","0.08","0.61","7.1","0.6","0.03","0.54","0.3947833267849423","10","0.4556985343951033","0.48516018098323566"
